date,year,month,weekday,is_weekend,season,demand_gwh_daily,demand_low_gwh_daily(5%),demand_high_gwh_daily(7%),demand_gwh,demand_low_gwh(5%),demand_high_gwh(7%),gdp_current_usd_billion,population_total,temp_c_synthetic,rainfall_mm_synthetic,humidity_pct_synthetic,lat,lon,country,aggregation,day_type,day_of_year,week_of_year,quarter
2027-02-26,2027,2,Friday,False,short_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.92,2.23,67.4,-0.023559,37.906193,Kenya,national,Weekday,57,8,1
2027-02-27,2027,2,Saturday,True,short_dry,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.13,3.09,64.0,-0.023559,37.906193,Kenya,national,Weekend,58,8,1
2027-02-28,2027,2,Sunday,True,short_dry,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,29.23,2.0,62.8,-0.023559,37.906193,Kenya,national,Weekend,59,8,1
2027-03-01,2027,3,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.2,3.25,62.2,-0.023559,37.906193,Kenya,national,Weekday,60,9,1
2027-03-02,2027,3,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.81,6.85,71.3,-0.023559,37.906193,Kenya,national,Weekday,61,9,1
2027-03-03,2027,3,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.42,0.91,69.6,-0.023559,37.906193,Kenya,national,Weekday,62,9,1
2027-03-04,2027,3,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.65,7.91,60.5,-0.023559,37.906193,Kenya,national,Weekday,63,9,1
2027-03-05,2027,3,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.7,5.19,85.6,-0.023559,37.906193,Kenya,national,Weekday,64,9,1
2027-03-06,2027,3,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,19.48,1.18,86.7,-0.023559,37.906193,Kenya,national,Weekend,65,9,1
2027-03-07,2027,3,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.17,1.52,83.8,-0.023559,37.906193,Kenya,national,Weekend,66,9,1
2027-03-08,2027,3,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.08,3.89,79.7,-0.023559,37.906193,Kenya,national,Weekday,67,10,1
2027-03-09,2027,3,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,27.25,0.0,87.0,-0.023559,37.906193,Kenya,national,Weekday,68,10,1
2027-03-10,2027,3,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,19.31,9.78,61.6,-0.023559,37.906193,Kenya,national,Weekday,69,10,1
2027-03-11,2027,3,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,26.08,8.32,85.3,-0.023559,37.906193,Kenya,national,Weekday,70,10,1
2027-03-12,2027,3,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.68,1.25,58.8,-0.023559,37.906193,Kenya,national,Weekday,71,10,1
2027-03-13,2027,3,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.86,4.61,76.3,-0.023559,37.906193,Kenya,national,Weekend,72,10,1
2027-03-14,2027,3,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.41,10.82,76.0,-0.023559,37.906193,Kenya,national,Weekend,73,10,1
2027-03-15,2027,3,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.35,6.39,79.2,-0.023559,37.906193,Kenya,national,Weekday,74,11,1
2027-03-16,2027,3,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.27,1.52,80.3,-0.023559,37.906193,Kenya,national,Weekday,75,11,1
2027-03-17,2027,3,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.17,0.0,80.8,-0.023559,37.906193,Kenya,national,Weekday,76,11,1
2027-03-18,2027,3,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.12,0.0,69.4,-0.023559,37.906193,Kenya,national,Weekday,77,11,1
2027-03-19,2027,3,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.85,9.1,69.6,-0.023559,37.906193,Kenya,national,Weekday,78,11,1
2027-03-20,2027,3,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.19,6.09,68.3,-0.023559,37.906193,Kenya,national,Weekend,79,11,1
2027-03-21,2027,3,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.58,0.5,76.0,-0.023559,37.906193,Kenya,national,Weekend,80,11,1
2027-03-22,2027,3,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.01,7.44,72.3,-0.023559,37.906193,Kenya,national,Weekday,81,12,1
2027-03-23,2027,3,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.78,3.75,62.2,-0.023559,37.906193,Kenya,national,Weekday,82,12,1
2027-03-24,2027,3,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.74,2.7,82.7,-0.023559,37.906193,Kenya,national,Weekday,83,12,1
2027-03-25,2027,3,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,20.68,3.2,65.8,-0.023559,37.906193,Kenya,national,Weekday,84,12,1
2027-03-26,2027,3,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,19.7,3.4,71.1,-0.023559,37.906193,Kenya,national,Weekday,85,12,1
2027-03-27,2027,3,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.99,10.76,69.0,-0.023559,37.906193,Kenya,national,Weekend,86,12,1
2027-03-28,2027,3,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,26.39,1.74,69.0,-0.023559,37.906193,Kenya,national,Weekend,87,12,1
2027-03-29,2027,3,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.12,3.61,79.6,-0.023559,37.906193,Kenya,national,Weekday,88,13,1
2027-03-30,2027,3,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.67,9.6,69.4,-0.023559,37.906193,Kenya,national,Weekday,89,13,1
2027-03-31,2027,3,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.53,10.2,63.4,-0.023559,37.906193,Kenya,national,Weekday,90,13,1
2027-04-01,2027,4,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.57,1.61,69.7,-0.023559,37.906193,Kenya,national,Weekday,91,13,2
2027-04-02,2027,4,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.27,12.14,66.7,-0.023559,37.906193,Kenya,national,Weekday,92,13,2
2027-04-03,2027,4,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,17.71,8.81,62.6,-0.023559,37.906193,Kenya,national,Weekend,93,13,2
2027-04-04,2027,4,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.82,0.0,82.3,-0.023559,37.906193,Kenya,national,Weekend,94,13,2
2027-04-05,2027,4,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.25,11.25,84.2,-0.023559,37.906193,Kenya,national,Weekday,95,14,2
2027-04-06,2027,4,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,19.92,0.0,63.4,-0.023559,37.906193,Kenya,national,Weekday,96,14,2
2027-04-07,2027,4,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,18.92,7.36,87.5,-0.023559,37.906193,Kenya,national,Weekday,97,14,2
2027-04-08,2027,4,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,20.44,1.02,89.6,-0.023559,37.906193,Kenya,national,Weekday,98,14,2
2027-04-09,2027,4,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.48,0.0,63.8,-0.023559,37.906193,Kenya,national,Weekday,99,14,2
2027-04-10,2027,4,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.38,7.95,78.3,-0.023559,37.906193,Kenya,national,Weekend,100,14,2
2027-04-11,2027,4,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,28.22,6.47,72.7,-0.023559,37.906193,Kenya,national,Weekend,101,14,2
2027-04-12,2027,4,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.92,4.72,81.6,-0.023559,37.906193,Kenya,national,Weekday,102,15,2
2027-04-13,2027,4,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,20.03,5.67,51.4,-0.023559,37.906193,Kenya,national,Weekday,103,15,2
2027-04-14,2027,4,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,18.42,4.65,79.9,-0.023559,37.906193,Kenya,national,Weekday,104,15,2
2027-04-15,2027,4,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.36,4.11,72.0,-0.023559,37.906193,Kenya,national,Weekday,105,15,2
2027-04-16,2027,4,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.19,1.3,78.8,-0.023559,37.906193,Kenya,national,Weekday,106,15,2
2027-04-17,2027,4,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,19.84,7.03,82.0,-0.023559,37.906193,Kenya,national,Weekend,107,15,2
2027-04-18,2027,4,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.03,5.08,56.0,-0.023559,37.906193,Kenya,national,Weekend,108,15,2
2027-04-19,2027,4,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.18,4.16,74.5,-0.023559,37.906193,Kenya,national,Weekday,109,16,2
2027-04-20,2027,4,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.15,3.03,74.9,-0.023559,37.906193,Kenya,national,Weekday,110,16,2
2027-04-21,2027,4,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.73,4.03,79.8,-0.023559,37.906193,Kenya,national,Weekday,111,16,2
2027-04-22,2027,4,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.13,0.0,84.1,-0.023559,37.906193,Kenya,national,Weekday,112,16,2
2027-04-23,2027,4,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.21,3.93,81.0,-0.023559,37.906193,Kenya,national,Weekday,113,16,2
2027-04-24,2027,4,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.25,1.59,68.8,-0.023559,37.906193,Kenya,national,Weekend,114,16,2
2027-04-25,2027,4,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.61,9.46,80.6,-0.023559,37.906193,Kenya,national,Weekend,115,16,2
2027-04-26,2027,4,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,27.1,1.7,68.9,-0.023559,37.906193,Kenya,national,Weekday,116,17,2
2027-04-27,2027,4,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.07,3.44,81.1,-0.023559,37.906193,Kenya,national,Weekday,117,17,2
2027-04-28,2027,4,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.02,5.06,73.6,-0.023559,37.906193,Kenya,national,Weekday,118,17,2
2027-04-29,2027,4,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.14,7.76,73.5,-0.023559,37.906193,Kenya,national,Weekday,119,17,2
2027-04-30,2027,4,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,26.83,6.6,76.0,-0.023559,37.906193,Kenya,national,Weekday,120,17,2
2027-05-01,2027,5,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.46,5.06,62.2,-0.023559,37.906193,Kenya,national,Weekend,121,17,2
2027-05-02,2027,5,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.32,12.5,72.4,-0.023559,37.906193,Kenya,national,Weekend,122,17,2
2027-05-03,2027,5,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.52,4.95,65.4,-0.023559,37.906193,Kenya,national,Weekday,123,18,2
2027-05-04,2027,5,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.97,6.13,82.4,-0.023559,37.906193,Kenya,national,Weekday,124,18,2
2027-05-05,2027,5,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.89,14.49,85.2,-0.023559,37.906193,Kenya,national,Weekday,125,18,2
2027-05-06,2027,5,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.49,1.92,63.4,-0.023559,37.906193,Kenya,national,Weekday,126,18,2
2027-05-07,2027,5,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.94,8.35,57.0,-0.023559,37.906193,Kenya,national,Weekday,127,18,2
2027-05-08,2027,5,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.94,6.55,76.9,-0.023559,37.906193,Kenya,national,Weekend,128,18,2
2027-05-09,2027,5,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.91,0.43,70.4,-0.023559,37.906193,Kenya,national,Weekend,129,18,2
2027-05-10,2027,5,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.3,2.84,67.5,-0.023559,37.906193,Kenya,national,Weekday,130,19,2
2027-05-11,2027,5,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.97,7.9,93.3,-0.023559,37.906193,Kenya,national,Weekday,131,19,2
2027-05-12,2027,5,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.94,0.0,71.6,-0.023559,37.906193,Kenya,national,Weekday,132,19,2
2027-05-13,2027,5,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,19.78,4.36,66.7,-0.023559,37.906193,Kenya,national,Weekday,133,19,2
2027-05-14,2027,5,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.16,8.24,72.7,-0.023559,37.906193,Kenya,national,Weekday,134,19,2
2027-05-15,2027,5,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,28.68,4.18,77.3,-0.023559,37.906193,Kenya,national,Weekend,135,19,2
2027-05-16,2027,5,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.25,5.93,87.6,-0.023559,37.906193,Kenya,national,Weekend,136,19,2
2027-05-17,2027,5,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.21,2.68,77.4,-0.023559,37.906193,Kenya,national,Weekday,137,20,2
2027-05-18,2027,5,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.33,2.84,64.9,-0.023559,37.906193,Kenya,national,Weekday,138,20,2
2027-05-19,2027,5,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.87,2.87,71.0,-0.023559,37.906193,Kenya,national,Weekday,139,20,2
2027-05-20,2027,5,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.31,3.78,89.7,-0.023559,37.906193,Kenya,national,Weekday,140,20,2
2027-05-21,2027,5,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.56,7.2,61.0,-0.023559,37.906193,Kenya,national,Weekday,141,20,2
2027-05-22,2027,5,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.68,5.27,74.6,-0.023559,37.906193,Kenya,national,Weekend,142,20,2
2027-05-23,2027,5,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.38,11.85,84.4,-0.023559,37.906193,Kenya,national,Weekend,143,20,2
2027-05-24,2027,5,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.48,6.92,77.1,-0.023559,37.906193,Kenya,national,Weekday,144,21,2
2027-05-25,2027,5,Tuesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.11,5.97,73.3,-0.023559,37.906193,Kenya,national,Weekday,145,21,2
2027-05-26,2027,5,Wednesday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,19.77,12.81,67.9,-0.023559,37.906193,Kenya,national,Weekday,146,21,2
2027-05-27,2027,5,Thursday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,27.39,4.62,76.3,-0.023559,37.906193,Kenya,national,Weekday,147,21,2
2027-05-28,2027,5,Friday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.52,2.2,79.2,-0.023559,37.906193,Kenya,national,Weekday,148,21,2
2027-05-29,2027,5,Saturday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,19.85,5.53,76.8,-0.023559,37.906193,Kenya,national,Weekend,149,21,2
2027-05-30,2027,5,Sunday,True,long_rains,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.4,1.22,83.2,-0.023559,37.906193,Kenya,national,Weekend,150,21,2
2027-05-31,2027,5,Monday,False,long_rains,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.19,6.79,76.6,-0.023559,37.906193,Kenya,national,Weekday,151,22,2
2027-06-01,2027,6,Tuesday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.66,3.63,74.1,-0.023559,37.906193,Kenya,national,Weekday,152,22,2
2027-06-02,2027,6,Wednesday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.66,2.76,66.0,-0.023559,37.906193,Kenya,national,Weekday,153,22,2
2027-06-03,2027,6,Thursday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,20.46,1.51,71.4,-0.023559,37.906193,Kenya,national,Weekday,154,22,2
2027-06-04,2027,6,Friday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,16.36,1.83,62.7,-0.023559,37.906193,Kenya,national,Weekday,155,22,2
2027-06-05,2027,6,Saturday,True,cool_dry,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.05,2.58,77.3,-0.023559,37.906193,Kenya,national,Weekend,156,22,2
2027-06-06,2027,6,Sunday,True,cool_dry,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.73,3.41,73.8,-0.023559,37.906193,Kenya,national,Weekend,157,22,2
2027-06-07,2027,6,Monday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.26,1.52,69.9,-0.023559,37.906193,Kenya,national,Weekday,158,23,2
2027-06-08,2027,6,Tuesday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,20.74,1.51,58.1,-0.023559,37.906193,Kenya,national,Weekday,159,23,2
2027-06-09,2027,6,Wednesday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.72,3.3,66.4,-0.023559,37.906193,Kenya,national,Weekday,160,23,2
2027-06-10,2027,6,Thursday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.05,2.26,44.4,-0.023559,37.906193,Kenya,national,Weekday,161,23,2
2027-06-11,2027,6,Friday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.62,2.41,62.5,-0.023559,37.906193,Kenya,national,Weekday,162,23,2
2027-06-12,2027,6,Saturday,True,cool_dry,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.75,2.58,66.2,-0.023559,37.906193,Kenya,national,Weekend,163,23,2
2027-06-13,2027,6,Sunday,True,cool_dry,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.76,1.08,59.0,-0.023559,37.906193,Kenya,national,Weekend,164,23,2
2027-06-14,2027,6,Monday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,20.26,1.83,66.2,-0.023559,37.906193,Kenya,national,Weekday,165,24,2
2027-06-15,2027,6,Tuesday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.42,3.27,69.7,-0.023559,37.906193,Kenya,national,Weekday,166,24,2
2027-06-16,2027,6,Wednesday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,20.41,1.82,77.8,-0.023559,37.906193,Kenya,national,Weekday,167,24,2
2027-06-17,2027,6,Thursday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,22.32,1.77,65.2,-0.023559,37.906193,Kenya,national,Weekday,168,24,2
2027-06-18,2027,6,Friday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.59,2.36,54.1,-0.023559,37.906193,Kenya,national,Weekday,169,24,2
2027-06-19,2027,6,Saturday,True,cool_dry,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,20.83,2.47,48.6,-0.023559,37.906193,Kenya,national,Weekend,170,24,2
2027-06-20,2027,6,Sunday,True,cool_dry,34.955999999999996,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.32,5.03,63.9,-0.023559,37.906193,Kenya,national,Weekend,171,24,2
2027-06-21,2027,6,Monday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,24.27,1.04,71.4,-0.023559,37.906193,Kenya,national,Weekday,172,25,2
2027-06-22,2027,6,Tuesday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,25.16,2.17,73.0,-0.023559,37.906193,Kenya,national,Weekday,173,25,2
2027-06-23,2027,6,Wednesday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,23.41,4.41,65.8,-0.023559,37.906193,Kenya,national,Weekday,174,25,2
2027-06-24,2027,6,Thursday,False,cool_dry,36.037,26.208603450445402,35.54648753964512,13153.4,9676.229273860105,13071.179857116425,145.78,59887092,21.35,2.05,60.5,-0.023559,37.906193,Kenya,national,Weekday,175,25,2
